complaint_id,complaint_timestamp,purchase_date,purchase_time,venue_id,venue_name,venue_type,anonymised_complaint_text,symptoms,symptom_onset_hours,food_item,meal_type,inspection_date,inspection_score,inspection_status,previous_violation,location_zone,vulnerable_area_flag,duplicate_group_id,ground_truth_cluster_id
CMP-14446,2026-07-22 14:43:17,2026-07-21,18:15:52,VEN-041,Neighborhood Eatery 41,Restaurant,Felt unwell after having Sushi Roll at Neighborhood Eatery 41. Minor stomach discomfort.,"Headache, Fever, Stomachache",16.8,Ice Cream,Dinner,2026-06-01,72.0,PASS,Storage Labels Missing,Zone-2 South,1,NONE,NOISE
CMP-14447,2026-08-15 00:13:24,2026-08-14,06:19:04,VEN-013,Neighborhood Eatery 13,Grocery,Felt unwell after having Ice Cream at Neighborhood Eatery 13. Minor stomach discomfort.,"Fatigue, Dizziness, Stomachache",2.2,Cheese Burger,Dinner,2026-06-01,70.0,PASS,None,Zone-4 Harbor,0,NONE,NOISE
CMP-14448,2026-08-29 03:48:09,2026-08-29,00:25:41,VEN-036,Neighborhood Eatery 36,Restaurant,Felt unwell after having Fish Tacos at Neighborhood Eatery 36. Minor stomach discomfort.,"Fever, Stomachache",8.3,Sushi Roll,Dinner,2026-06-01,75.0,PASS,None,Zone-3 Central,0,NONE,NOISE
CMP-14449,2026-07-17 06:28:31,2026-07-15,19:14:12,VEN-006,Downtown Taco Express,Food Truck,Felt unwell after having Falafel Wrap at Downtown Taco Express. Minor stomach discomfort.,Fatigue,22.6,Steak Bowl,Lunch,2026-06-01,88.0,PASS,None,Zone-2 South,0,NONE,NOISE
CMP-14450,2026-08-22 12:20:41,2026-08-21,17:24:26,VEN-005,Sunshine Senior Care Diner,Cafeteria,Felt unwell after having Cheese Burger at Sunshine Senior Care Diner. Minor stomach discomfort.,"Nausea, Fatigue, Stomachache",15.8,Cheese Burger,Snack,2026-06-01,65.0,CONDITIONAL_PASS,Hot Holding Below 135F,Zone-5 East,1,NONE,NOISE
CMP-14451,2026-08-05 14:27:37,2026-08-05,03:27:12,VEN-047,Neighborhood Eatery 47,Restaurant,Felt unwell after having Steak Bowl at Neighborhood Eatery 47. Minor stomach discomfort.,"Diarrhea, Stomachache",19.9,Grilled Chicken Salad,Dinner,2026-06-01,88.0,CONDITIONAL_PASS,None,Zone-3 Central,0,NONE,NOISE
CMP-14452,2026-07-26 04:42:18,2026-07-24,06:49:26,VEN-014,Neighborhood Eatery 14,Bakery,Felt unwell after having Fried Rice at Neighborhood Eatery 14. Minor stomach discomfort.,Headache,7.7,Cheese Burger,Breakfast,2026-06-01,70.0,CONDITIONAL_PASS,None,Zone-5 East,1,NONE,NOISE
CMP-14453,2026-08-13 14:01:22,2026-08-12,15:41:35,VEN-017,Neighborhood Eatery 17,Bakery,Felt unwell after having Grilled Chicken Salad at Neighborhood Eatery 17. Minor stomach discomfort.,Dizziness,2.1,Pasta Alfredo,Breakfast,2026-06-01,73.0,PASS,Minor Sanitation,Zone-2 South,0,NONE,NOISE
CMP-14454,2026-07-05 07:35:14,2026-07-04,21:53:11,VEN-032,Neighborhood Eatery 32,Food Stand,Felt unwell after having Steak Bowl at Neighborhood Eatery 32. Minor stomach discomfort.,Fever,9.1,Fish Tacos,Breakfast,2026-06-01,97.0,PASS,None,Zone-1 North,0,NONE,NOISE
CMP-14455,2026-07-16 16:52:18,2026-07-15,19:29:37,VEN-013,Neighborhood Eatery 13,Grocery,Felt unwell after having Grilled Chicken Salad at Neighborhood Eatery 13. Minor stomach discomfort.,"Nausea, Diarrhea, Headache",8.6,Veggie Pizza,Snack,2026-06-01,70.0,PASS,None,Zone-4 Harbor,0,NONE,NOISE
CMP-14456,2026-07-17 07:39:32,2026-07-16,11:47:38,VEN-024,Neighborhood Eatery 24,Cafe,Felt unwell after having Falafel Wrap at Neighborhood Eatery 24. Minor stomach discomfort.,"Nausea, Headache, Diarrhea",7.9,Grilled Chicken Salad,Breakfast,2026-06-01,90.0,PASS,Storage Labels Missing,Zone-1 North,1,NONE,NOISE
CMP-14457,2026-07-12 19:30:59,2026-07-11,06:46:48,VEN-029,Neighborhood Eatery 29,Food Stand,Felt unwell after having Fried Rice at Neighborhood Eatery 29. Minor stomach discomfort.,"Dizziness, Diarrhea, Fever",21.9,Cheese Burger,Lunch,2026-06-01,74.0,PASS,Storage Labels Missing,Zone-2 South,0,NONE,NOISE
CMP-14458,2026-07-27 09:23:35,2026-07-26,15:06:41,VEN-038,Neighborhood Eatery 38,Cafe,Felt unwell after having Veggie Pizza at Neighborhood Eatery 38. Minor stomach discomfort.,Nausea,19.2,Sushi Roll,Dinner,2026-06-01,76.0,PASS,Minor Sanitation,Zone-5 East,1,NONE,NOISE
CMP-14459,2026-07-18 09:48:32,2026-07-16,12:27:25,VEN-025,Neighborhood Eatery 25,Bakery,Felt unwell after having Falafel Wrap at Neighborhood Eatery 25. Minor stomach discomfort.,"Diarrhea, Vomiting",14.2,Steak Bowl,Snack,2026-06-01,82.0,PASS,Storage Labels Missing,Zone-2 South,0,NONE,NOISE
CMP-14460,2026-07-21 05:37:58,2026-07-20,15:36:16,VEN-011,Neighborhood Eatery 11,Restaurant,Felt unwell after having Steak Bowl at Neighborhood Eatery 11. Minor stomach discomfort.,Stomachache,16.3,Pasta Alfredo,Lunch,2026-06-01,78.0,PASS,None,Zone-1 North,1,NONE,NOISE
CMP-14461,2026-08-05 07:25:42,2026-08-04,07:52:38,VEN-037,Neighborhood Eatery 37,Cafe,Felt unwell after having Cheese Burger at Neighborhood Eatery 37. Minor stomach discomfort.,"Headache, Diarrhea, Vomiting",4.6,Grilled Chicken Salad,Dinner,2026-06-01,86.0,PASS,Storage Labels Missing,Zone-5 East,0,NONE,NOISE
CMP-14462,2026-07-22 06:18:28,2026-07-21,16:46:01,VEN-041,Neighborhood Eatery 41,Restaurant,Felt unwell after having Ice Cream at Neighborhood Eatery 41. Minor stomach discomfort.,"Headache, Fatigue, Fever",9.3,Cheese Burger,Lunch,2026-06-01,72.0,PASS,Storage Labels Missing,Zone-2 South,1,NONE,NOISE
CMP-14463,2026-08-27 08:03:30,2026-08-25,20:42:30,VEN-012,Neighborhood Eatery 12,Bakery,Felt unwell after having Sushi Roll at Neighborhood Eatery 12. Minor stomach discomfort.,"Stomachache, Diarrhea",18.8,Veggie Pizza,Breakfast,2026-06-01,93.0,CONDITIONAL_PASS,None,Zone-1 North,1,NONE,NOISE
CMP-14464,2026-07-22 19:07:21,2026-07-22,07:41:07,VEN-050,Neighborhood Eatery 50,Restaurant,Felt unwell after having Fried Rice at Neighborhood Eatery 50. Minor stomach discomfort.,Fever,6.3,Sushi Roll,Snack,2026-06-01,78.0,CONDITIONAL_PASS,Minor Sanitation,Zone-5 East,0,NONE,NOISE
CMP-14465,2026-08-24 10:34:50,2026-08-23,07:40:56,VEN-015,Neighborhood Eatery 15,Grocery,Felt unwell after having Cheese Burger at Neighborhood Eatery 15. Minor stomach discomfort.,Diarrhea,2.4,Sushi Roll,Snack,2026-06-01,84.0,CONDITIONAL_PASS,Minor Sanitation,Zone-4 Harbor,0,NONE,NOISE
CMP-14466,2026-08-18 10:20:09,2026-08-17,00:19:03,VEN-030,Neighborhood Eatery 30,Grocery,Felt unwell after having Veggie Pizza at Neighborhood Eatery 30. Minor stomach discomfort.,"Stomachache, Fever, Nausea",9.2,Falafel Wrap,Breakfast,2026-06-01,93.0,CONDITIONAL_PASS,Minor Sanitation,Zone-5 East,0,NONE,NOISE
CMP-14467,2026-07-29 10:15:02,2026-07-27,11:15:01,VEN-038,Neighborhood Eatery 38,Cafe,Felt unwell after having Pasta Alfredo at Neighborhood Eatery 38. Minor stomach discomfort.,"Fever, Fatigue",8.1,Sushi Roll,Breakfast,2026-06-01,76.0,PASS,Minor Sanitation,Zone-5 East,1,NONE,NOISE
CMP-14468,2026-07-16 14:55:36,2026-07-15,16:57:48,VEN-020,Neighborhood Eatery 20,Cafe,Felt unwell after having Fish Tacos at Neighborhood Eatery 20. Minor stomach discomfort.,"Diarrhea, Stomachache, Nausea",19.0,Club Sandwich,Dinner,2026-06-01,88.0,PASS,Storage Labels Missing,Zone-5 East,0,NONE,NOISE
CMP-14469,2026-08-18 19:20:03,2026-08-17,21:48:07,VEN-048,Neighborhood Eatery 48,Grocery,Felt unwell after having Steak Bowl at Neighborhood Eatery 48. Minor stomach discomfort.,"Fatigue, Diarrhea, Stomachache",14.4,Grilled Chicken Salad,Snack,2026-06-01,72.0,CONDITIONAL_PASS,Storage Labels Missing,Zone-2 South,0,NONE,NOISE
CMP-14470,2026-07-11 15:40:27,2026-07-11,05:58:26,VEN-015,Neighborhood Eatery 15,Grocery,Felt unwell after having Pasta Alfredo at Neighborhood Eatery 15. Minor stomach discomfort.,Fatigue,18.6,Fish Tacos,Breakfast,2026-06-01,84.0,CONDITIONAL_PASS,Minor Sanitation,Zone-4 Harbor,0,NONE,NOISE
CMP-14471,2026-08-10 09:07:29,2026-08-09,12:18:27,VEN-037,Neighborhood Eatery 37,Cafe,Felt unwell after having Steak Bowl at Neighborhood Eatery 37. Minor stomach discomfort.,"Stomachache, Headache, Nausea",17.1,Pasta Alfredo,Lunch,2026-06-01,86.0,PASS,Storage Labels Missing,Zone-5 East,0,NONE,NOISE
CMP-14472,2026-08-24 07:08:23,2026-08-22,23:09:12,VEN-002,Oceanic Seafood Buffet,Buffet,Felt unwell after having Fish Tacos at Oceanic Seafood Buffet. Minor stomach discomfort.,Fatigue,10.5,Ice Cream,Breakfast,2026-06-01,58.0,FAIL,Cross Contamination & Raw Storage,Zone-4 Harbor,0,NONE,NOISE
CMP-14473,2026-08-08 17:58:07,2026-08-06,21:04:07,VEN-042,Neighborhood Eatery 42,Food Stand,Felt unwell after having Club Sandwich at Neighborhood Eatery 42. Minor stomach discomfort.,Stomachache,12.4,Cheese Burger,Lunch,2026-06-01,94.0,PASS,None,Zone-1 North,1,NONE,NOISE
CMP-14474,2026-07-18 06:44:03,2026-07-17,09:03:26,VEN-044,Neighborhood Eatery 44,Food Stand,Felt unwell after having Fish Tacos at Neighborhood Eatery 44. Minor stomach discomfort.,"Diarrhea, Fever",16.6,Falafel Wrap,Lunch,2026-06-01,94.0,CONDITIONAL_PASS,Storage Labels Missing,Zone-2 South,1,NONE,NOISE
CMP-14475,2026-07-04 06:24:06,2026-07-04,00:56:25,VEN-035,Neighborhood Eatery 35,Restaurant,Felt unwell after having Pasta Alfredo at Neighborhood Eatery 35. Minor stomach discomfort.,Diarrhea,3.7,Steak Bowl,Snack,2026-06-01,94.0,CONDITIONAL_PASS,Minor Sanitation,Zone-5 East,0,NONE,NOISE
CMP-14476,2026-07-08 22:19:08,2026-07-07,18:29:17,VEN-046,Neighborhood Eatery 46,Food Stand,Felt unwell after having Sushi Roll at Neighborhood Eatery 46. Minor stomach discomfort.,Stomachache,4.4,Pasta Alfredo,Snack,2026-06-01,73.0,PASS,None,Zone-5 East,0,NONE,NOISE
CMP-14477,2026-08-26 00:23:02,2026-08-25,01:54:11,VEN-025,Neighborhood Eatery 25,Bakery,Felt unwell after having Pasta Alfredo at Neighborhood Eatery 25. Minor stomach discomfort.,"Fatigue, Dizziness",18.5,Steak Bowl,Dinner,2026-06-01,82.0,PASS,Storage Labels Missing,Zone-2 South,0,NONE,NOISE
CMP-14478,2026-07-19 03:09:41,2026-07-17,06:18:05,VEN-008,Pizzeria Roma,Restaurant,Felt unwell after having Sushi Roll at Pizzeria Roma. Minor stomach discomfort.,"Fatigue, Stomachache",3.4,Veggie Pizza,Snack,2026-06-01,85.0,PASS,None,Zone-1 North,0,NONE,NOISE
CMP-14479,2026-08-02 22:52:45,2026-08-02,02:16:16,VEN-033,Neighborhood Eatery 33,Bakery,Felt unwell after having Fish Tacos at Neighborhood Eatery 33. Minor stomach discomfort.,"Nausea, Fatigue",14.0,Club Sandwich,Dinner,2026-06-01,72.0,PASS,Minor Sanitation,Zone-4 Harbor,1,NONE,NOISE
CMP-14480,2026-08-03 07:23:14,2026-08-02,15:40:10,VEN-015,Neighborhood Eatery 15,Grocery,Felt unwell after having Club Sandwich at Neighborhood Eatery 15. Minor stomach discomfort.,"Fatigue, Diarrhea",18.2,Veggie Pizza,Snack,2026-06-01,84.0,CONDITIONAL_PASS,Minor Sanitation,Zone-4 Harbor,0,NONE,NOISE
CMP-14481,2026-08-24 11:04:35,2026-08-23,08:43:07,VEN-024,Neighborhood Eatery 24,Cafe,Felt unwell after having Cheese Burger at Neighborhood Eatery 24. Minor stomach discomfort.,"Diarrhea, Nausea, Fatigue",17.0,Cheese Burger,Lunch,2026-06-01,90.0,PASS,Storage Labels Missing,Zone-1 North,1,NONE,NOISE
CMP-14482,2026-07-18 19:05:26,2026-07-17,08:10:22,VEN-019,Neighborhood Eatery 19,Food Stand,Felt unwell after having Ice Cream at Neighborhood Eatery 19. Minor stomach discomfort.,"Headache, Vomiting, Nausea",12.3,Pasta Alfredo,Snack,2026-06-01,82.0,PASS,Storage Labels Missing,Zone-5 East,0,NONE,NOISE
CMP-14483,2026-08-26 19:05:02,2026-08-25,20:02:19,VEN-003,Central Mayo Deli & Cafe,Deli,Felt unwell after having Sushi Roll at Central Mayo Deli & Cafe. Minor stomach discomfort.,Stomachache,7.8,Fish Tacos,Breakfast,2026-06-01,74.0,CONDITIONAL_PASS,Inadequate Handwashing Station,Zone-3 Central,1,NONE,NOISE
CMP-14484,2026-07-06 21:47:15,2026-07-06,13:38:15,VEN-034,Neighborhood Eatery 34,Grocery,Felt unwell after having Grilled Chicken Salad at Neighborhood Eatery 34. Minor stomach discomfort.,"Vomiting, Diarrhea, Fever",23.9,Pasta Alfredo,Dinner,2026-06-01,78.0,CONDITIONAL_PASS,None,Zone-4 Harbor,1,NONE,NOISE
CMP-14485,2026-08-09 07:59:00,2026-08-07,12:40:15,VEN-001,Golden Spice Biryani House,Restaurant,Felt unwell after having Ice Cream at Golden Spice Biryani House. Minor stomach discomfort.,"Vomiting, Headache, Diarrhea",4.5,Veggie Pizza,Snack,2026-06-01,62.0,FAIL,Improper Refrigeration Temp,Zone-1 North,1,NONE,NOISE
CMP-14486,2026-07-30 23:50:29,2026-07-30,13:20:06,VEN-019,Neighborhood Eatery 19,Food Stand,Felt unwell after having Falafel Wrap at Neighborhood Eatery 19. Minor stomach discomfort.,Dizziness,14.2,Veggie Pizza,Lunch,2026-06-01,82.0,PASS,Storage Labels Missing,Zone-5 East,0,NONE,NOISE
CMP-14487,2026-08-26 08:36:46,2026-08-26,00:33:51,VEN-015,Neighborhood Eatery 15,Grocery,Felt unwell after having Grilled Chicken Salad at Neighborhood Eatery 15. Minor stomach discomfort.,"Fatigue, Dizziness, Fever",19.2,Veggie Pizza,Breakfast,2026-06-01,84.0,CONDITIONAL_PASS,Minor Sanitation,Zone-4 Harbor,0,NONE,NOISE
CMP-14488,2026-07-22 06:17:33,2026-07-21,01:37:45,VEN-024,Neighborhood Eatery 24,Cafe,Felt unwell after having Steak Bowl at Neighborhood Eatery 24. Minor stomach discomfort.,"Vomiting, Nausea, Stomachache",3.9,Sushi Roll,Snack,2026-06-01,90.0,PASS,Storage Labels Missing,Zone-1 North,1,NONE,NOISE
CMP-14489,2026-07-26 11:17:17,2026-07-25,22:02:52,VEN-005,Sunshine Senior Care Diner,Cafeteria,Felt unwell after having Pasta Alfredo at Sunshine Senior Care Diner. Minor stomach discomfort.,Fatigue,18.7,Falafel Wrap,Snack,2026-06-01,65.0,CONDITIONAL_PASS,Hot Holding Below 135F,Zone-5 East,1,NONE,NOISE
CMP-14490,2026-07-11 02:22:23,2026-07-09,20:52:19,VEN-001,Golden Spice Biryani House,Restaurant,Felt unwell after having Cheese Burger at Golden Spice Biryani House. Minor stomach discomfort.,"Headache, Vomiting",22.1,Club Sandwich,Dinner,2026-06-01,62.0,FAIL,Improper Refrigeration Temp,Zone-1 North,1,NONE,NOISE
CMP-14491,2026-07-31 20:46:50,2026-07-30,10:49:05,VEN-034,Neighborhood Eatery 34,Grocery,Felt unwell after having Fish Tacos at Neighborhood Eatery 34. Minor stomach discomfort.,"Stomachache, Vomiting, Dizziness",13.8,Grilled Chicken Salad,Lunch,2026-06-01,78.0,CONDITIONAL_PASS,None,Zone-4 Harbor,1,NONE,NOISE
CMP-14492,2026-08-07 03:06:46,2026-08-05,19:17:57,VEN-029,Neighborhood Eatery 29,Food Stand,Felt unwell after having Steak Bowl at Neighborhood Eatery 29. Minor stomach discomfort.,"Vomiting, Dizziness, Nausea",19.1,Grilled Chicken Salad,Lunch,2026-06-01,74.0,PASS,Storage Labels Missing,Zone-2 South,0,NONE,NOISE
CMP-14493,2026-08-09 15:00:09,2026-08-09,00:24:12,VEN-029,Neighborhood Eatery 29,Food Stand,Felt unwell after having Fried Rice at Neighborhood Eatery 29. Minor stomach discomfort.,"Vomiting, Diarrhea",9.0,Sushi Roll,Lunch,2026-06-01,74.0,PASS,Storage Labels Missing,Zone-2 South,0,NONE,NOISE
CMP-14494,2026-08-27 21:28:42,2026-08-27,17:30:45,VEN-016,Neighborhood Eatery 16,Restaurant,Felt unwell after having Grilled Chicken Salad at Neighborhood Eatery 16. Minor stomach discomfort.,"Diarrhea, Dizziness, Fatigue",11.1,Club Sandwich,Breakfast,2026-06-01,83.0,PASS,Minor Sanitation,Zone-2 South,1,NONE,NOISE
CMP-14495,2026-07-28 03:09:32,2026-07-26,10:54:43,VEN-022,Neighborhood Eatery 22,Bakery,Felt unwell after having Grilled Chicken Salad at Neighborhood Eatery 22. Minor stomach discomfort.,Nausea,20.0,Sushi Roll,Snack,2026-06-01,78.0,PASS,Storage Labels Missing,Zone-1 North,0,NONE,NOISE
CMP-14496,2026-07-03 18:34:35,2026-07-03,03:43:20,VEN-036,Neighborhood Eatery 36,Restaurant,Felt unwell after having Falafel Wrap at Neighborhood Eatery 36. Minor stomach discomfort.,Stomachache,8.1,Veggie Pizza,Lunch,2026-06-01,75.0,PASS,None,Zone-3 Central,0,NONE,NOISE
CMP-14497,2026-08-23 13:50:33,2026-08-22,22:16:45,VEN-036,Neighborhood Eatery 36,Restaurant,Felt unwell after having Veggie Pizza at Neighborhood Eatery 36. Minor stomach discomfort.,Nausea,23.7,Fish Tacos,Snack,2026-06-01,75.0,PASS,None,Zone-3 Central,0,NONE,NOISE
CMP-14498,2026-07-18 21:04:07,2026-07-17,19:53:39,VEN-009,Burger Haven,Fast Food,Felt unwell after having Sushi Roll at Burger Haven. Minor stomach discomfort.,Vomiting,20.0,Ice Cream,Snack,2026-06-01,79.0,PASS,Minor Equipment Cleaning,Zone-2 South,0,NONE,NOISE
CMP-14499,2026-07-06 11:21:45,2026-07-04,20:25:31,VEN-045,Neighborhood Eatery 45,Bakery,Felt unwell after having Grilled Chicken Salad at Neighborhood Eatery 45. Minor stomach discomfort.,"Fatigue, Vomiting",2.6,Sushi Roll,Lunch,2026-06-01,91.0,CONDITIONAL_PASS,Minor Sanitation,Zone-3 Central,0,NONE,NOISE
CMP-14500,2026-08-23 13:55:30,2026-08-22,06:27:23,VEN-040,Neighborhood Eatery 40,Food Stand,Felt unwell after having Fish Tacos at Neighborhood Eatery 40. Minor stomach discomfort.,"Nausea, Vomiting",9.9,Falafel Wrap,Dinner,2026-06-01,81.0,PASS,None,Zone-1 North,0,NONE,NOISE
CMP-14501,2026-08-12 19:25:21,2026-08-12,05:52:34,VEN-005,Sunshine Senior Care Diner,Cafeteria,Felt unwell after having Fish Tacos at Sunshine Senior Care Diner. Minor stomach discomfort.,"Dizziness, Fever",7.4,Fish Tacos,Snack,2026-06-01,65.0,CONDITIONAL_PASS,Hot Holding Below 135F,Zone-5 East,1,NONE,NOISE
CMP-14502,2026-08-20 18:18:40,2026-08-19,04:22:57,VEN-048,Neighborhood Eatery 48,Grocery,Felt unwell after having Ice Cream at Neighborhood Eatery 48. Minor stomach discomfort.,"Fever, Stomachache",9.5,Falafel Wrap,Snack,2026-06-01,72.0,CONDITIONAL_PASS,Storage Labels Missing,Zone-2 South,0,NONE,NOISE
CMP-14503,2026-07-31 14:46:57,2026-07-30,10:53:28,VEN-046,Neighborhood Eatery 46,Food Stand,Felt unwell after having Fried Rice at Neighborhood Eatery 46. Minor stomach discomfort.,"Fever, Diarrhea",7.1,Veggie Pizza,Lunch,2026-06-01,73.0,PASS,None,Zone-5 East,0,NONE,NOISE
CMP-14504,2026-07-19 08:56:57,2026-07-18,04:55:58,VEN-029,Neighborhood Eatery 29,Food Stand,Felt unwell after having Grilled Chicken Salad at Neighborhood Eatery 29. Minor stomach discomfort.,Dizziness,2.8,Grilled Chicken Salad,Dinner,2026-06-01,74.0,PASS,Storage Labels Missing,Zone-2 South,0,NONE,NOISE
CMP-14505,2026-07-20 23:30:20,2026-07-19,07:12:21,VEN-018,Neighborhood Eatery 18,Restaurant,Felt unwell after having Sushi Roll at Neighborhood Eatery 18. Minor stomach discomfort.,"Nausea, Stomachache",4.7,Falafel Wrap,Lunch,2026-06-01,89.0,PASS,None,Zone-3 Central,0,NONE,NOISE
CMP-14506,2026-07-22 06:21:29,2026-07-21,02:48:37,VEN-040,Neighborhood Eatery 40,Food Stand,Felt unwell after having Veggie Pizza at Neighborhood Eatery 40. Minor stomach discomfort.,"Stomachache, Fever",2.1,Fish Tacos,Snack,2026-06-01,81.0,PASS,None,Zone-1 North,0,NONE,NOISE
CMP-14507,2026-07-26 18:13:38,2026-07-25,13:07:44,VEN-047,Neighborhood Eatery 47,Restaurant,Felt unwell after having Cheese Burger at Neighborhood Eatery 47. Minor stomach discomfort.,Nausea,8.7,Falafel Wrap,Dinner,2026-06-01,88.0,CONDITIONAL_PASS,None,Zone-3 Central,0,NONE,NOISE
CMP-14508,2026-08-08 06:41:06,2026-08-06,11:39:22,VEN-006,Downtown Taco Express,Food Truck,Felt unwell after having Ice Cream at Downtown Taco Express. Minor stomach discomfort.,Dizziness,9.0,Veggie Pizza,Breakfast,2026-06-01,88.0,PASS,None,Zone-2 South,0,NONE,NOISE
CMP-14509,2026-07-26 23:29:25,2026-07-25,17:12:48,VEN-034,Neighborhood Eatery 34,Grocery,Felt unwell after having Fried Rice at Neighborhood Eatery 34. Minor stomach discomfort.,"Nausea, Dizziness",12.9,Ice Cream,Lunch,2026-06-01,78.0,CONDITIONAL_PASS,None,Zone-4 Harbor,1,NONE,NOISE
CMP-14510,2026-08-18 10:53:38,2026-08-17,22:05:17,VEN-040,Neighborhood Eatery 40,Food Stand,Felt unwell after having Fried Rice at Neighborhood Eatery 40. Minor stomach discomfort.,"Nausea, Stomachache",16.9,Steak Bowl,Dinner,2026-06-01,81.0,PASS,None,Zone-1 North,0,NONE,NOISE
CMP-14511,2026-07-22 21:56:16,2026-07-21,03:07:11,VEN-012,Neighborhood Eatery 12,Bakery,Felt unwell after having Sushi Roll at Neighborhood Eatery 12. Minor stomach discomfort.,"Fatigue, Headache",10.0,Falafel Wrap,Dinner,2026-06-01,93.0,CONDITIONAL_PASS,None,Zone-1 North,1,NONE,NOISE
CMP-14512,2026-07-24 15:35:19,2026-07-23,12:02:51,VEN-034,Neighborhood Eatery 34,Grocery,Felt unwell after having Cheese Burger at Neighborhood Eatery 34. Minor stomach discomfort.,"Fatigue, Fever, Dizziness",18.6,Steak Bowl,Snack,2026-06-01,78.0,CONDITIONAL_PASS,None,Zone-4 Harbor,1,NONE,NOISE
CMP-14513,2026-08-22 22:58:59,2026-08-22,06:30:50,VEN-004,Metro Fresh Catering,Caterer,Felt unwell after having Fish Tacos at Metro Fresh Catering. Minor stomach discomfort.,"Diarrhea, Nausea, Dizziness",14.6,Cheese Burger,Breakfast,2026-06-01,71.0,CONDITIONAL_PASS,Temperature Control Violation,Zone-3 Central,1,NONE,NOISE
CMP-14514,2026-07-27 14:35:54,2026-07-27,07:14:32,VEN-048,Neighborhood Eatery 48,Grocery,Felt unwell after having Club Sandwich at Neighborhood Eatery 48. Minor stomach discomfort.,Fever,6.3,Veggie Pizza,Snack,2026-06-01,72.0,CONDITIONAL_PASS,Storage Labels Missing,Zone-2 South,0,NONE,NOISE
CMP-14515,2026-07-26 11:46:05,2026-07-26,02:12:00,VEN-025,Neighborhood Eatery 25,Bakery,Felt unwell after having Pasta Alfredo at Neighborhood Eatery 25. Minor stomach discomfort.,"Fever, Vomiting, Diarrhea",12.2,Fried Rice,Breakfast,2026-06-01,82.0,PASS,Storage Labels Missing,Zone-2 South,0,NONE,NOISE
CMP-14516,2026-07-06 14:57:55,2026-07-05,02:02:40,VEN-033,Neighborhood Eatery 33,Bakery,Felt unwell after having Sushi Roll at Neighborhood Eatery 33. Minor stomach discomfort.,"Fatigue, Headache, Vomiting",9.3,Steak Bowl,Dinner,2026-06-01,72.0,PASS,Minor Sanitation,Zone-4 Harbor,1,NONE,NOISE
CMP-14517,2026-08-17 20:04:27,2026-08-17,09:18:34,VEN-026,Neighborhood Eatery 26,Grocery,Felt unwell after having Grilled Chicken Salad at Neighborhood Eatery 26. Minor stomach discomfort.,"Nausea, Headache",6.3,Ice Cream,Lunch,2026-06-01,80.0,PASS,None,Zone-2 South,1,NONE,NOISE
CMP-14518,2026-07-20 15:43:55,2026-07-18,17:54:44,VEN-041,Neighborhood Eatery 41,Restaurant,Felt unwell after having Fried Rice at Neighborhood Eatery 41. Minor stomach discomfort.,"Dizziness, Fever",3.1,Club Sandwich,Breakfast,2026-06-01,72.0,PASS,Storage Labels Missing,Zone-2 South,1,NONE,NOISE
CMP-14519,2026-07-29 15:05:21,2026-07-28,11:30:52,VEN-033,Neighborhood Eatery 33,Bakery,Felt unwell after having Pasta Alfredo at Neighborhood Eatery 33. Minor stomach discomfort.,Diarrhea,16.1,Fish Tacos,Snack,2026-06-01,72.0,PASS,Minor Sanitation,Zone-4 Harbor,1,NONE,NOISE
